122 62 22
0.0958197 117 30 8
0.0719214 118 30 8
0.0479745 119 30 8
0.0239954 120 30 8
0 121 30 8
0 0 31 8
0.0239954 1 31 8
0.0479745 2 31 8
0.0719214 3 31 8
0.0958197 4 31 8
0.119654 5 31 8
0.143407 6 31 8
0.167063 7 31 8
0.190607 8 31 8
0.214022 9 31 8
0.237293 10 31 8
0.260404 11 31 8
0.28334 12 31 8
0.306085 13 31 8
0.328623 14 31 8
0.35094 15 31 8
0.37302 16 31 8
0.394849 17 31 8
0.416411 18 31 8
0.437693 19 31 8
0.45868 20 31 8
0.479358 21 31 8
0.499713 22 31 8
0.51973 23 31 8
0.539398 24 31 8
0.558702 25 31 8
0.577629 26 31 8
0.596167 27 31 8
0.614303 28 31 8
0.632025 29 31 8
0.64932 30 31 8
0.666179 31 31 8
0.682588 32 31 8
0.698537 33 31 8
0.714015 34 31 8
0.729012 35 31 8
0.743517 36 31 8
0.757522 37 31 8
0.771015 38 31 8
0.783989 39 31 8
0.796435 40 31 8
0.808344 41 31 8
0.819707 42 31 8
0.830519 43 31 8
0.84077 44 31 8
0.850455 45 31 8
0.859566 46 31 8
0.868098 47 31 8
0.876045 48 31 8
0.883401 49 31 8
0.890162 50 31 8
0.896323 51 31 8
0.901879 52 31 8
0.906828 53 31 8
0.911166 54 31 8
0.914889 55 31 8
0.917995 56 31 8
0.920483 57 31 8
0.92235 58 31 8
0.923596 59 31 8
0.924219 60 31 8
0.924219 61 31 8
0.923596 62 31 8
0.92235 63 31 8
0.920483 64 31 8
0.917995 65 31 8
0.914889 66 31 8
0.911166 67 31 8
0.906828 68 31 8
0.901879 69 31 8
0.896323 70 31 8
0.890162 71 31 8
0.883401 72 31 8
0.876045 73 31 8
0.868098 74 31 8
0.859566 75 31 8
0.850455 76 31 8
0.84077 77 31 8
0.830519 78 31 8
0.819707 79 31 8
0.808344 80 31 8
0.796435 81 31 8
0.783989 82 31 8
0.771015 83 31 8
0.757522 84 31 8
0.743517 85 31 8
0.729012 86 31 8
0.714015 87 31 8
0.698537 88 31 8
0.682588 89 31 8
0.666179 90 31 8
0.64932 91 31 8
0.632025 92 31 8
0.614303 93 31 8
0.596167 94 31 8
0.577629 95 31 8
0.558702 96 31 8
0.539398 97 31 8
0.51973 98 31 8
0.499713 99 31 8
0.479358 100 31 8
0.45868 101 31 8
0.437693 102 31 8
0.416411 103 31 8
0.394849 104 31 8
0.37302 105 31 8
0.35094 106 31 8
0.328623 107 31 8
0.306085 108 31 8
0.28334 109 31 8
0.260404 110 31 8
0.237293 111 31 8
0.214022 112 31 8
0.190607 113 31 8
0.167063 114 31 8
0.143407 115 31 8
0.119654 116 31 8
0.0958197 117 31 8
0.0719214 118 31 8
0.0479745 119 31 8
0.0239954 120 31 8
0 121 31 8
0 0 32 8
0.0239317 1 32 8
0.0478473 2 32 8
0.0717306 3 32 8
0.0955656 4 32 8
0.119336 5 32 8
0.143026 6 32 8
0.16662 7 32 8
0.190101 8 32 8
0.213455 9 32 8
0.236664 10 32 8
0.259714 11 32 8
0.282589 12 32 8
0.305273 13 32 8
0.327752 14 32 8
0.350009 15 32 8
0.372031 16 32 8
0.393802 17 32 8
0.415307 18 32 8
0.436533 19 32 8
0.457464 20 32 8
0.478087 21 32 8
0.498387 22 32 8
0.518352 23 32 8
0.537967 24 32 8
0.55722 25 32 8
0.576097 26 32 8
0.594586 27 32 8
0.612674 28 32 8
0.630349 29 32 8
0.647599 30 32 8
0.664412 31 32 8
0.680778 32 32 8
0.696684 33 32 8
0.712122 34 32 8
0.727079 35 32 8
0.741546 36 32 8
0.755513 37 32 8
0.768971 38 32 8
0.78191 39 32 8
0.794323 40 32 8
0.8062 41 32 8
0.817534 42 32 8
0.828316 43 32 8
0.83854 44 32 8
0.848199 45 32 8
0.857287 46 32 8
0.865796 47 32 8
0.873722 48 32 8
0.881058 49 32 8
0.887801 50 32 8
0.893946 51 32 8
0.899488 52 32 8
0.904423 53 32 8
0.908749 54 32 8
0.912463 55 32 8
0.915561 56 32 8
0.918042 57 32 8
0.919904 58 32 8
0.921147 59 32 8
0.921768 60 32 8
0.921768 61 32 8
0.921147 62 32 8
0.919904 63 32 8
0.918042 64 32 8
0.915561 65 32 8
0.912463 66 32 8
0.908749 67 32 8
0.904423 68 32 8
0.899488 69 32 8
0.893946 70 32 8
0.887801 71 32 8
0.881058 72 32 8
0.873722 73 32 8
0.865796 74 32 8
0.857287 75 32 8
0.848199 76 32 8
0.83854 77 32 8
0.828316 78 32 8
0.817534 79 32 8
0.8062 80 32 8
0.794323 81 32 8
0.78191 82 32 8
0.768971 83 32 8
0.755513 84 32 8
0.741546 85 32 8
0.727079 86 32 8
0.712122 87 32 8
0.696684 88 32 8
0.680778 89 32 8
0.664412 90 32 8
0.647599 91 32 8
0.630349 92 32 8
0.612674 93 32 8
0.594586 94 32 8
0.576097 95 32 8
0.55722 96 32 8
0.537967 97 32 8
0.518352 98 32 8
0.498387 99 32 8
0.478087 100 32 8
0.457464 101 32 8
0.436533 102 32 8
0.415307 103 32 8
0.393802 104 32 8
0.372031 105 32 8
0.350009 106 32 8
0.327752 107 32 8
0.305273 108 32 8
0.282589 109 32 8
0.259714 110 32 8
0.236664 111 32 8
0.213455 112 32 8
0.190101 113 32 8
0.16662 114 32 8
0.143026 115 32 8
0.119336 116 32 8
0.0955656 117 32 8
0.0717306 118 32 8
0.0478473 119 32 8
0.0239317 120 32 8
0 121 32 8
0 0 33 8
0.0238046 1 33 8
0.0475932 2 33 8
0.0713497 3 33 8
0.0950581 4 33 8
0.118702 5 33 8
0.142267 6 33 8
0.165735 7 33 8
0.189092 8 33 8
0.212321 9 33 8
0.235407 10 33 8
0.258335 11 33 8
0.281088 12 33 8
0.303652 13 33 8
0.326011 14 33 8
0.34815 15 33 8
0.370055 16 33 8
0.39171 17 33 8
0.413102 18 33 8
0.434214 19 33 8
0.455034 20 33 8
0.475548 21 33 8
0.495741 22 33 8
0.515599 23 33 8
0.53511 24 33 8
0.554261 25 33 8
0.573038 26 33 8
0.591428 27 33 8
0.60942 28 33 8
0.627001 29 33 8
0.644159 30 33 8
0.660884 31 33 8
0.677162 32 33 8
0.692985 33 33 8
0.70834 34 33 8
0.723217 35 33 8
0.737608 36 33 8
0.751501 37 33 8
0.764887 38 33 8
0.777758 39 33 8
0.790104 40 33 8
0.801918 41 33 8
0.813192 42 33 8
0.823917 43 33 8
0.834087 44 33 8
0.843695 45 33 8
0.852734 46 33 8
0.861198 47 33 8
0.869082 48 33 8
0.876379 49 33 8
0.883087 50 33 8
0.889198 51 33 8
0.894711 52 33 8
0.89962 53 33 8
0.903923 54 33 8
0.907617 55 33 8
0.910699 56 33 8
0.913167 57 33 8
0.915019 58 33 8
0.916255 59 33 8
0.916873 60 33 8
0.916873 61 33 8
0.916255 62 33 8
0.915019 63 33 8
0.913167 64 33 8
0.910699 65 33 8
0.907617 66 33 8
0.903923 67 33 8
0.89962 68 33 8
0.894711 69 33 8
0.889198 70 33 8
0.883087 71 33 8
0.876379 72 33 8
0.869082 73 33 8
0.861198 74 33 8
0.852734 75 33 8
0.843695 76 33 8
0.834087 77 33 8
0.823917 78 33 8
0.813192 79 33 8
0.801918 80 33 8
0.790104 81 33 8
0.777758 82 33 8
0.764887 83 33 8
0.751501 84 33 8
0.737608 85 33 8
0.723217 86 33 8
0.70834 87 33 8
0.692985 88 33 8
0.677162 89 33 8
0.660884 90 33 8
0.644159 91 33 8
0.627001 92 33 8
0.60942 93 33 8
0.591428 94 33 8
0.573038 95 33 8
0.554261 96 33 8
0.53511 97 33 8
0.515599 98 33 8
0.495741 99 33 8
0.475548 100 33 8
0.455034 101 33 8
0.434214 102 33 8
0.413102 103 33 8
0.39171 104 33 8
0.370055 105 33 8
0.34815 106 33 8
0.326011 107 33 8
0.303652 108 33 8
0.281088 109 33 8
0.258335 110 33 8
0.235407 111 33 8
0.212321 112 33 8
0.189092 113 33 8
0.165735 114 33 8
0.142267 115 33 8
0.118702 116 33 8
0.0950581 117 33 8
0.0713497 118 33 8
0.0475932 119 33 8
0.0238046 120 33 8
0 121 33 8
0 0 34 8
0.0236144 1 34 8
0.0472129 2 34 8
0.0707796 3 34 8
0.0942985 4 34 8
0.117754 5 34 8
0.14113 6 34 8
0.164411 7 34 8
0.187581 8 34 8
0.210624 9 34 8
0.233526 10 34 8
0.25627 11 34 8
0.278842 12 34 8
0.301225 13 34 8
0.323406 14 34 8
0.345368 15 34 8
0.367098 16 34 8
0.38858 17 34 8
0.409801 18 34 8
0.430745 19 34 8
0.451398 20 34 8
0.471748 21 34 8
0.491779 22 34 8
0.511479 23 34 8
0.530834 24 34 8
0.549832 25 34 8
0.568458 26 34 8
0.586702 27 34 8
0.60455 28 34 8
0.621991 29 34 8
0.639012 30 34 8
0.655603 31 34 8
0.671751 32 34 8
0.687447 33 34 8
0.70268 34 34 8
0.717438 35 34 8
0.731714 36 34 8
0.745495 37 34 8
0.758775 38 34 8
0.771543 39 34 8
0.783791 40 34 8
0.79551 41 34 8
0.806694 42 34 8
0.817333 43 34 8
0.827422 44 34 8
0.836953 45 34 8
0.84592 46 34 8
0.854316 47 34 8
0.862137 48 34 8
0.869376 49 34 8
0.87603 50 34 8
0.882093 51 34 8
0.887561 52 34 8
0.892431 53 34 8
0.8967 54 34 8
0.900364 55 34 8
0.903421 56 34 8
0.90587 57 34 8
0.907707 58 34 8
0.908933 59 34 8
0.909546 60 34 8
0.909546 61 34 8
0.908933 62 34 8
0.907707 63 34 8
0.90587 64 34 8
0.903421 65 34 8
0.900364 66 34 8
0.8967 67 34 8
0.892431 68 34 8
0.887561 69 34 8
0.882093 70 34 8
0.87603 71 34 8
0.869376 72 34 8
0.862137 73 34 8
0.854316 74 34 8
0.84592 75 34 8
0.836953 76 34 8
0.827422 77 34 8
0.817333 78 34 8
0.806694 79 34 8
0.79551 80 34 8
0.783791 81 34 8
0.771543 82 34 8
0.758775 83 34 8
0.745495 84 34 8
0.731714 85 34 8
0.717438 86 34 8
0.70268 87 34 8
0.687447 88 34 8
0.671751 89 34 8
0.655603 90 34 8
0.639012 91 34 8
0.621991 92 34 8
0.60455 93 34 8
0.586702 94 34 8
0.568458 95 34 8
0.549832 96 34 8
0.530834 97 34 8
0.511479 98 34 8
0.491779 99 34 8
0.471748 100 34 8
0.451398 101 34 8
0.430745 102 34 8
0.409801 103 34 8
0.38858 104 34 8
0.367098 105 34 8
0.345368 106 34 8
0.323406 107 34 8
0.301225 108 34 8
0.278842 109 34 8
0.25627 110 34 8
0.233526 111 34 8
0.210624 112 34 8
0.187581 113 34 8
0.164411 114 34 8
0.14113 115 34 8
0.117754 116 34 8
0.0942985 117 34 8
0.0707796 118 34 8
0.0472129 119 34 8
0.0236144 120 34 8
0 121 34 8
0 0 35 8
0.0233616 1 35 8
0.0467074 2 35 8
0.0700217 3 35 8
0.0932889 4 35 8
0.116493 5 35 8
0.139619 6 35 8
0.16265 7 35 8
0.185572 8 35 8
0.208369 9 35 8
0.231026 10 35 8
0.253526 11 35 8
0.275856 12 35 8
0.298 13 35 8
0.319943 14 35 8
0.34167 15 35 8
0.363167 16 35 8
0.38442 17 35 8
0.405413 18 35 8
0.426133 19 35 8
0.446565 20 35 8
0.466697 21 35 8
0.486514 22 35 8
0.506003 23 35 8
0.525151 24 35 8
0.543945 25 35 8
0.562372 26 35 8
0.58042 27 35 8
0.598077 28 35 8
0.615331 29 35 8
0.63217 30 35 8
0.648583 31 35 8
0.664559 32 35 8
0.680087 33 35 8
0.695156 34 35 8
0.709757 35 35 8
0.723879 36 35 8
0.737513 37 35 8
0.750651 38 35 8
0.763282 39 35 8
0.775399 40 35 8
0.786993 41 35 8
0.798056 42 35 8
0.808582 43 35 8
0.818563 44 35 8
0.827992 45 35 8
0.836862 46 35 8
0.845169 47 35 8
0.852906 48 35 8
0.860068 49 35 8
0.86665 50 35 8
0.872648 51 35 8
0.878058 52 35 8
0.882876 53 35 8
0.887099 54 35 8
0.890724 55 35 8
0.893748 56 35 8
0.89617 57 35 8
0.897988 58 35 8
0.899201 59 35 8
0.899808 60 35 8
0.899808 61 35 8
0.899201 62 35 8
0.897988 63 35 8
0.89617 64 35 8
0.893748 65 35 8
0.890724 66 35 8
0.887099 67 35 8
0.882876 68 35 8
0.878058 69 35 8
0.872648 70 35 8
0.86665 71 35 8
0.860068 72 35 8
0.852906 73 35 8
0.845169 74 35 8
0.836862 75 35 8
0.827992 76 35 8
0.818563 77 35 8
0.808582 78 35 8
0.798056 79 35 8
0.786993 80 35 8
0.775399 81 35 8
0.763282 82 35 8
0.750651 83 35 8
0.737513 84 35 8
0.723879 85 35 8
0.709757 86 35 8
0.695156 87 35 8
0.680087 88 35 8
0.664559 89 35 8
0.648583 90 35 8
0.63217 91 35 8
0.615331 92 35 8
0.598077 93 35 8
0.58042 94 35 8
0.562372 95 35 8
0.543945 96 35 8
0.525151 97 35 8
0.506003 98 35 8
0.486514 99 35 8
0.466697 100 35 8
0.446565 101 35 8
0.426133 102 35 8
0.405413 103 35 8
0.38442 104 35 8
0.363167 105 35 8
0.34167 106 35 8
0.319943 107 35 8
0.298 108 35 8
0.275856 109 35 8
0.253526 110 35 8
0.231026 111 35 8
0.208369 112 35 8
0.185572 113 35 8
0.16265 114 35 8
0.139619 115 35 8
0.116493 116 35 8
0.0932889 117 35 8
0.0700217 118 35 8
0.0467074 119 35 8
0.0233616 120 35 8
0 121 35 8
0 0 36 8
0.0230468 1 36 8
0.046078 2 36 8
0.0690782 3 36 8
0.0920318 4 36 8
0.114923 5 36 8
0.137738 6 36 8
0.160459 7 36 8
0.183072 8 36 8
0.205562 9 36 8
0.227913 10 36 8
0.25011 11 36 8
0.272139 12 36 8
0.293985 13 36 8
0.315632 14 36 8
0.337067 15 36 8
0.358274 16 36 8
0.37924 17 36 8
0.39995 18 36 8
0.420391 19 36 8
0.440548 20 36 8
0.460408 21 36 8
0.479958 22 36 8
0.499184 23 36 8
0.518074 24 36 8
0.536615 25 36 8
0.554794 26 36 8
0.572599 27 36 8
0.590018 28 36 8
0.60704 29 36 8
0.623652 30 36 8
0.639844 31 36 8
0.655604 32 36 8
0.670923 33 36 8
0.685789 34 36 8
0.700193 35 36 8
0.714125 36 36 8
0.727576 37 36 8
0.740536 38 36 8
0.752997 39 36 8
0.76495 40 36 8
0.776388 41 36 8
0.787303 42 36 8
0.797687 43 36 8
0.807533 44 36 8
0.816835 45 36 8
0.825586 46 36 8
0.833781 47 36 8
0.841413 48 36 8
0.848479 49 36 8
0.854972 50 36 8
0.86089 51 36 8
0.866227 52 36 8
0.87098 53 36 8
0.875146 54 36 8
0.878722 55 36 8
0.881705 56 36 8
0.884095 57 36 8
0.885888 58 36 8
0.887085 59 36 8
0.887683 60 36 8
0.887683 61 36 8
0.887085 62 36 8
0.885888 63 36 8
0.884095 64 36 8
0.881705 65 36 8
0.878722 66 36 8
0.875146 67 36 8
0.87098 68 36 8
0.866227 69 36 8
0.86089 70 36 8
0.854972 71 36 8
0.848479 72 36 8
0.841413 73 36 8
0.833781 74 36 8
0.825586 75 36 8
0.816835 76 36 8
0.807533 77 36 8
0.797687 78 36 8
0.787303 79 36 8
0.776388 80 36 8
0.76495 81 36 8
0.752997 82 36 8
0.740536 83 36 8
0.727576 84 36 8
0.714125 85 36 8
0.700193 86 36 8
0.685789 87 36 8
0.670923 88 36 8
0.655604 89 36 8
0.639844 90 36 8
0.623652 91 36 8
0.60704 92 36 8
0.590018 93 36 8
0.572599 94 36 8
0.554794 95 36 8
0.536615 96 36 8
0.518074 97 36 8
0.499184 98 36 8
0.479958 99 36 8
0.460408 100 36 8
0.440548 101 36 8
0.420391 102 36 8
0.39995 103 36 8
0.37924 104 36 8
0.358274 105 36 8
0.337067 106 36 8
0.315632 107 36 8
0.293985 108 36 8
0.272139 109 36 8
0.25011 110 36 8
0.227913 111 36 8
0.205562 112 36 8
0.183072 113 36 8
0.160459 114 36 8
0.137738 115 36 8
0.114923 116 36 8
0.0920318 117 36 8
0.0690782 118 36 8
0.046078 119 36 8
0.0230468 120 36 8
0 121 36 8
0 0 37 8
0.0226709 1 37 8
0.0453265 2 37 8
0.0679515 3 37 8
0.0905307 4 37 8
0.113049 5 37 8
0.135491 6 37 8
0.157842 7 37 8
0.180086 8 37 8
0.202209 9 37 8
0.224195 10 37 8
0.246031 11 37 8
0.2677 12 37 8
0.28919 13 37 8
0.310484 14 37 8
0.331569 15 37 8
0.35243 16 37 8
0.373054 17 37 8
0.393427 18 37 8
0.413534 19 37 8
0.433362 20 37 8
0.452899 21 37 8
0.47213 22 37 8
0.491042 23 37 8
0.509624 24 37 8
0.527863 25 37 8
0.545745 26 37 8
0.56326 27 37 8
0.580395 28 37 8
0.597138 29 37 8
0.61348 30 37 8
0.629407 31 37 8
0.644911 32 37 8
0.659979 33 37 8
0.674603 34 37 8
0.688772 35 37 8
0.702477 36 37 8
0.715708 37 37 8
0.728457 38 37 8
0.740715 39 37 8
0.752474 40 37 8
0.763725 41 37 8
0.774461 42 37 8
0.784676 43 37 8
0.794361 44 37 8
0.803512 45 37 8
0.81212 46 37 8
0.820181 47 37 8
0.827689 48 37 8
0.83464 49 37 8
0.841027 50 37 8
0.846848 51 37 8
0.852098 52 37 8
0.856773 53 37 8
0.860871 54 37 8
0.864389 55 37 8
0.867324 56 37 8
0.869675 57 37 8
0.871439 58 37 8
0.872616 59 37 8
0.873204 60 37 8
0.873204 61 37 8
0.872616 62 37 8
0.871439 63 37 8
0.869675 64 37 8
0.867324 65 37 8
0.864389 66 37 8
0.860871 67 37 8
0.856773 68 37 8
0.852098 69 37 8
0.846848 70 37 8
0.841027 71 37 8
0.83464 72 37 8
0.827689 73 37 8
0.820181 74 37 8
0.81212 75 37 8
0.803512 76 37 8
0.794361 77 37 8
0.784676 78 37 8
0.774461 79 37 8
0.763725 80 37 8
0.752474 81 37 8
0.740715 82 37 8
0.728457 83 37 8
0.715708 84 37 8
0.702477 85 37 8
0.688772 86 37 8
0.674603 87 37 8
0.659979 88 37 8
0.644911 89 37 8
0.629407 90 37 8
0.61348 91 37 8
0.597138 92 37 8
0.580395 93 37 8
0.56326 94 37 8
0.545745 95 37 8
0.527863 96 37 8
0.509624 97 37 8
0.491042 98 37 8
0.47213 99 37 8
0.452899 100 37 8
0.433362 101 37 8
0.413534 102 37 8
0.393427 103 37 8
0.373054 104 37 8
0.35243 105 37 8
0.331569 106 37 8
0.310484 107 37 8
0.28919 108 37 8
0.2677 109 37 8
0.246031 110 37 8
0.224195 111 37 8
0.202209 112 37 8
0.180086 113 37 8
0.157842 114 37 8
0.135491 115 37 8
0.113049 116 37 8
0.0905307 117 37 8
0.0679515 118 37 8
0.0453265 119 37 8
0.0226709 120 37 8
0 121 37 8
0 0 38 8
0.0222348 1 38 8
0.0444547 2 38 8
0.0666446 3 38 8
0.0887896 4 38 8
0.110875 5 38 8
0.132885 6 38 8
0.154806 7 38 8
0.176622 8 38 8
0.19832 9 38 8
0.219883 10 38 8
0.241299 11 38 8
0.262552 12 38 8
0.283628 13 38 8
0.304512 14 38 8
0.325192 15 38 8
0.345652 16 38 8
0.365879 17 38 8
0.38586 18 38 8
0.40558 19 38 8
0.425027 20 38 8
0.444188 21 38 8
0.463049 22 38 8
0.481598 23 38 8
0.499823 24 38 8
0.51771 25 38 8
0.535249 26 38 8
0.552427 27 38 8
0.569232 28 38 8
0.585654 29 38 8
0.601681 30 38 8
0.617302 31 38 8
0.632507 32 38 8
0.647286 33 38 8
0.661629 34 38 8
0.675525 35 38 8
0.688966 36 38 8
0.701943 37 38 8
0.714447 38 38 8
0.726469 39 38 8
0.738001 40 38 8
0.749036 41 38 8
0.759566 42 38 8
0.769584 43 38 8
0.779084 44 38 8
0.788058 45 38 8
0.796501 46 38 8
0.804407 47 38 8
0.81177 48 38 8
0.818587 49 38 8
0.824852 50 38 8
0.830561 51 38 8
0.83571 52 38 8
0.840295 53 38 8
0.844314 54 38 8
0.847764 55 38 8
0.850643 56 38 8
0.852948 57 38 8
0.854679 58 38 8
0.855833 59 38 8
0.85641 60 38 8
0.85641 61 38 8
0.855833 62 38 8
0.854679 63 38 8
0.852948 64 38 8
0.850643 65 38 8
0.847764 66 38 8
0.844314 67 38 8
0.840295 68 38 8
0.83571 69 38 8
0.830561 70 38 8
0.824852 71 38 8
0.818587 72 38 8
0.81177 73 38 8
0.804407 74 38 8
0.796501 75 38 8
0.788058 76 38 8
0.779084 77 38 8
0.769584 78 38 8
0.759566 79 38 8
0.749036 80 38 8
0.738001 81 38 8
0.726469 82 38 8
0.714447 83 38 8
0.701943 84 38 8
0.688966 85 38 8
0.675525 86 38 8
0.661629 87 38 8
0.647286 88 38 8
0.632507 89 38 8
0.617302 90 38 8
0.601681 91 38 8
0.585654 92 38 8
0.569232 93 38 8
0.552427 94 38 8
0.535249 95 38 8
0.51771 96 38 8
0.499823 97 38 8
0.481598 98 38 8
0.463049 99 38 8
0.444188 100 38 8
0.425027 101 38 8
0.40558 102 38 8
0.38586 103 38 8
0.365879 104 38 8
0.345652 105 38 8
0.325192 106 38 8
0.304512 107 38 8
0.283628 108 38 8
0.262552 109 38 8
0.241299 110 38 8
0.219883 111 38 8
0.19832 112 38 8
0.176622 113 38 8
0.154806 114 38 8
0.132885 115 38 8
0.110875 116 38 8
0.0887896 117 38 8
0.0666446 118 38 8
0.0444547 119 38 8
0.0222348 120 38 8
0 121 38 8
0 0 39 8
0.0217399 1 39 8
0.0434651 2 39 8
0.065161 3 39 8
0.0868129 4 39 8
0.108406 5 39 8
0.129927 6 39 8
0.15136 7 39 8
0.17269 8 39 8
0.193905 9 39 8
0.214988 10 39 8
0.235927 11 39 8
0.256707 12 39 8
0.277314 13 39 8
0.297733 14 39 8
0.317952 15 39 8
0.337957 16 39 8
0.357734 17 39 8
0.37727 18 39 8
0.396551 19 39 8
0.415566 20 39 8
0.4343 21 39 8
0.452741 22 39 8
0.470877 23 39 8
0.488696 24 39 8
0.506185 25 39 8
0.523333 26 39 8
0.540129 27 39 8
0.55656 28 39 8
0.572616 29 39 8
0.588286 30 39 8
0.60356 31 39 8
0.618426 32 39 8
0.632876 33 39 8
0.6469 34 39 8
0.660487 35 39 8
0.673629 36 39 8
0.686317 37 39 8
0.698542 38 39 8
0.710296 39 39 8
0.721572 40 39 8
0.732361 41 39 8
0.742657 42 39 8
0.752452 43 39 8
0.76174 44 39 8
0.770514 45 39 8
0.778769 46 39 8
0.786499 47 39 8
0.793699 48 39 8
0.800364 49 39 8
0.806489 50 39 8
0.812071 51 39 8
0.817105 52 39 8
0.821589 53 39 8
0.825518 54 39 8
0.828892 55 39 8
0.831706 56 39 8
0.83396 57 39 8
0.835652 58 39 8
0.83678 59 39 8
0.837345 60 39 8
0.837345 61 39 8
0.83678 62 39 8
0.835652 63 39 8
0.83396 64 39 8
0.831706 65 39 8
0.828892 66 39 8
0.825518 67 39 8
0.821589 68 39 8
0.817105 69 39 8
0.812071 70 39 8
0.806489 71 39 8
0.800364 72 39 8
0.793699 73 39 8
0.786499 74 39 8
0.778769 75 39 8
0.770514 76 39 8
0.76174 77 39 8
0.752452 78 39 8
0.742657 79 39 8
0.732361 80 39 8
0.721572 81 39 8
0.710296 82 39 8
0.698542 83 39 8
0.686317 84 39 8
0.673629 85 39 8
0.660487 86 39 8
0.6469 87 39 8
0.632876 88 39 8
0.618426 89 39 8
0.60356 90 39 8
0.588286 91 39 8
0.572616 92 39 8
0.55656 93 39 8
0.540129 94 39 8
0.523333 95 39 8
0.506185 96 39 8
0.488696 97 39 8
0.470877 98 39 8
0.452741 99 39 8
0.4343 100 39 8
0.415566 101 39 8
0.396551 102 39 8
0.37727 103 39 8
0.357734 104 39 8
0.337957 105 39 8
0.317952 106 39 8
0.297733 107 39 8
0.277314 108 39 8
0.256707 109 39 8
0.235927 110 39 8
0.214988 111 39 8
0.193905 112 39 8
0.17269 113 39 8
0.15136 114 39 8
0.129927 115 39 8
0.108406 116 39 8
0.0868129 117 39 8
0.065161 118 39 8
0.0434651 119 39 8
0.0217399 120 39 8
0 121 39 8
0 0 40 8
0.0211872 1 40 8
0.0423601 2 40 8
0.0635045 3 40 8
0.0846061 4 40 8
0.105651 5 40 8
0.126624 6 40 8
0.147512 7 40 8
0.1683 8 40 8
0.188976 9 40 8
0.209523 10 40 8
0.22993 11 40 8
0.250181 12 40 8
0.270264 13 40 8
0.290165 14 40 8
0.30987 15 40 8
0.329366 16 40 8
0.34864 17 40 8
0.367679 18 40 8
0.386471 19 40 8
0.405002 20 40 8
0.423259 21 40 8
0.441232 22 40 8
0.458907 23 40 8
0.476273 24 40 8
0.493318 25 40 8
0.51003 26 40 8
0.526398 27 40 8
0.542412 28 40 8
0.55806 29 40 8
0.573331 30 40 8
0.588217 31 40 8
0.602706 32 40 8
0.616788 33 40 8
0.630455 34 40 8
0.643697 35 40 8
0.656505 36 40 8
0.66887 37 40 8
0.680785 38 40 8
0.69224 39 40 8
0.703229 40 40 8
0.713744 41 40 8
0.723778 42 40 8
0.733324 43 40 8
0.742376 44 40 8
0.750927 45 40 8
0.758972 46 40 8
0.766506 47 40 8
0.773523 48 40 8
0.780018 49 40 8
0.785988 50 40 8
0.791427 51 40 8
0.796334 52 40 8
0.800703 53 40 8
0.804533 54 40 8
0.807821 55 40 8
0.810564 56 40 8
0.81276 57 40 8
0.814409 58 40 8
0.815509 59 40 8
0.816059 60 40 8
0.816059 61 40 8
0.815509 62 40 8
0.814409 63 40 8
0.81276 64 40 8
0.810564 65 40 8
0.807821 66 40 8
0.804533 67 40 8
0.800703 68 40 8
0.796334 69 40 8
0.791427 70 40 8
0.785988 71 40 8
0.780018 72 40 8
0.773523 73 40 8
0.766506 74 40 8
0.758972 75 40 8
0.750927 76 40 8
0.742376 77 40 8
0.733324 78 40 8
0.723778 79 40 8
0.713744 80 40 8
0.703229 81 40 8
0.69224 82 40 8
0.680785 83 40 8
0.66887 84 40 8
0.656505 85 40 8
0.643697 86 40 8
0.630455 87 40 8
0.616788 88 40 8
0.602706 89 40 8
0.588217 90 40 8
0.573331 91 40 8
0.55806 92 40 8
0.542412 93 40 8
0.526398 94 40 8
0.51003 95 40 8
0.493318 96 40 8
0.476273 97 40 8
0.458907 98 40 8
0.441232 99 40 8
0.423259 100 40 8
0.405002 101 40 8
0.386471 102 40 8
0.367679 103 40 8
0.34864 104 40 8
0.329366 105 40 8
0.30987 106 40 8
0.290165 107 40 8
0.270264 108 40 8
0.250181 109 40 8
0.22993 110 40 8
0.209523 111 40 8
0.188976 112 40 8
0.1683 113 40 8
0.147512 114 40 8
0.126624 115 40 8
0.105651 116 40 8
0.0846061 117 40 8
0.0635045 118 40 8
0.0423601 119 40 8
0.0211872 120 40 8
0 121 40 8
0 0 41 8
0.0205784 1 41 8
0.0411429 2 41 8
0.0616797 3 41 8
0.0821749 4 41 8
0.102615 5 41 8
0.122985 6 41 8
0.143273 7 41 8
0.163464 8 41 8
0.183545 9 41 8
0.203503 10 41 8
0.223323 11 41 8
0.242992 12 41 8
0.262498 13 41 8
0.281827 14 41 8
0.300966 15 41 8
0.319902 16 41 8
0.338622 17 41 8
0.357114 18 41 8
0.375365 19 41 8
0.393364 20 41 8
0.411097 21 41 8
0.428553 22 41 8
0.44572 23 41 8
0.462587 24 41 8
0.479142 25 41 8
0.495374 26 41 8
0.511272 27 41 8
0.526825 28 41 8
0.542024 29 41 8
0.556857 30 41 8
0.571314 31 41 8
0.585387 32 41 8
0.599064 33 41 8
0.612339 34 41 8
0.6252 35 41 8
0.63764 36 41 8
0.64965 37 41 8
0.661222 38 41 8
0.672348 39 41 8
0.683022 40 41 8
0.693235 41 41 8
0.70298 42 41 8
0.712252 43 41 8
0.721043 44 41 8
